email_id,subject,sender,body,label,word_count,char_count,url_count,has_suspicious_words
phish_364,Action Required,help@microsoft.com,Exclusive offer! Limited time: http://ozt.update-3933.tk/login Security  EXCLUSIVE!!! LIMITED!!! Winner ,Phishing,9,104,1,True
phish_231,Important,noreply@irs.gov,Congratulations! You won a prize. Claim now: http://update-2710.ga/login Bank  SUSPENDED!!! Urgent  Limited time  ACT NOW! immediately,Phishing,16,134,1,True
phish_181,Important,security@bank.com,Account suspended. Reactivate now: http://eij.verify-5102.ml/login Prize  Refund  Click  Urgent  Password  ACT NOW! immediately,Phishing,13,127,1,True
phish_345,Action Required,help@microsoft.com,PayPal: Your account limited. Resolve: http://nhz.verify-2093.ml/login Limited time  Confirm  FREE!!! Prize  LIMITED!!! ACT NOW! 24 hours,Phishing,16,137,1,True
safe_387,Order Confirmation,noreply@service.com,New comment on your document: Looks good!,Safe,7,41,0,False
safe_354,Order Confirmation,noreply@service.com,Your profile has been updated successfully.,Safe,6,43,0,True
phish_237,Security Alert,support@paypal.com,Security Alert: Your password needs reset. Visit: http://xaf.verify-5682.xyz/login Payment  Suspended  Password  Exclusive  Bank  Limited time  ACT NOW! 48 hours,Phishing,19,161,1,True
phish_245,URGENT,admin@amazon.com,Account suspended. Reactivate now: http://bank-2245.top/login Bank  Limited time  Confirm  ACT NOW! 24 hours,Phishing,13,108,1,True
safe_341,Welcome,noreply@service.com,"Your password was successfully changed. If this wasn't you, contact support.

Best regards,
Sarah Smith
Director",Safe,16,112,0,False
phish_489,Action Required,noreply@irs.gov,Microsoft: Security update required. Download: http://uzj.verify-3416.tk/login LIMITED!!! Account  WINNER!!! PASSWORD!!!,Phishing,10,120,1,True
safe_118,Monthly Report,john@company.com,"Thank you for your purchase! Your invoice is attached.

Reference: tracking-773",Safe,11,79,0,False
phish_81,Action Required,support@paypal.com,Amazon: Order confirmation needed. Verify: http://wrw.update-7581.top/login LIMITED!!! FREE!!! CLICK!!! ALERT!!! Limited time ,Phishing,12,126,1,True
phish_206,Security Alert,security@bank.com,Your Netflix subscription expired. Renew: http://account-3376.ga/login ACCOUNT!!! Prize  Security  CLICK!!!,Phishing,10,107,1,True
phish_152,Security Alert,help@microsoft.com,Account suspended. Reactivate now: http://fuy.bank-8618.tk/login EXCLUSIVE!!! Urgent  ACT NOW! 24 hours,Phishing,11,103,1,True
phish_134,URGENT,noreply@irs.gov,Your bank account requires verification: http://bank-9915.xyz/login Update  Free ,Phishing,8,81,1,True
phish_109,URGENT,noreply@irs.gov,Your Apple ID has been locked. Unlock: http://update-6363.tk/login Alert  Refund  CLICK!!! SUSPENDED!!!,Phishing,12,103,1,True
phish_338,URGENT,admin@amazon.com,Exclusive offer! Limited time: http://auj.bank-6688.ga/login CLICK!!! Refund  Exclusive  Congratulations  ACT NOW! immediately,Phishing,12,126,1,True
phish_177,URGENT,service@apple.com,Exclusive offer! Limited time: http://verify-8467.top/login Prize  Congratulations  EXCLUSIVE!!! ACT NOW! 48 hours,Phishing,12,114,1,True
phish_127,Action Required,admin@amazon.com,Congratulations! You won a prize. Claim now: http://bank-8092.top/login Payment  BANK!!! Limited time  PRIZE!!! VERIFY!!! WINNER!!!,Phishing,15,131,1,True
safe_489,Newsletter,noreply@service.com,"Your order #16301 has been shipped. Tracking number: GK5HY4Y6UM

Reference: project-948",Safe,11,87,0,False
safe_182,Monthly Report,noreply@service.com,"Thank you for your purchase! Your invoice is attached.

Best regards,
Emily Davis
Director

Reference: order-438",Safe,16,112,0,False
phish_216,Action Required,admin@amazon.com,Your bank account requires verification: http://nps.secure-5922.top/login Security  CONGRATULATIONS!!! PASSWORD!!!,Phishing,9,114,1,True
safe_249,Welcome,support@legit.com,"Thank you for your purchase! Your invoice is attached.

Best regards,
Sarah Smith
Team Lead",Safe,15,91,0,False
phish_28,URGENT,admin@amazon.com,Your payment failed. Please update payment method: http://update-7104.top/login SUSPENDED!!! CONGRATULATIONS!!! Winner  PASSWORD!!!,Phishing,12,131,1,True
safe_435,Project Update,manager@office.com,"Team meeting notes from today's discussion.

Reference: comment-968",Safe,8,67,0,False
phish_437,URGENT,help@microsoft.com,Congratulations! You won a prize. Claim now: http://rwl.bank-7527.tk/login PASSWORD!!! VERIFY!!! ACT NOW! immediately,Phishing,13,117,1,True
safe_252,Monthly Report,team@work.com,"Your password was successfully changed. If this wasn't you, contact support.

Best regards,
Mike Johnson
Team Lead",Safe,17,114,0,False
safe_478,Team Update,noreply@service.com,"Weekly status report is ready for review.

Best regards,
Mike Johnson
Director",Safe,12,78,0,False
safe_460,Meeting Invitation,team@work.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Reference: team-444",Safe,13,92,0,False
safe_336,Welcome,info@business.com,"Welcome to our service! Here's how to get started.

Reference: order-879",Safe,11,72,0,False
safe_191,Welcome,manager@office.com,"Monthly newsletter: Check out our latest updates and features.

Best regards,
Sarah Smith
Coordinator",Safe,14,101,0,True
safe_84,Order Confirmation,info@business.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Best regards,
Mike Johnson
Director

Reference: order-741",Safe,18,130,0,False
safe_206,Meeting Invitation,info@business.com,"Welcome to our service! Here's how to get started.

Best regards,
Sarah Smith
Coordinator

Reference: review-564",Safe,16,112,0,False
safe_325,Newsletter,team@work.com,"Your password was successfully changed. If this wasn't you, contact support.",Safe,11,76,0,False
phish_495,URGENT,security@bank.com,IRS Notice: Tax refund pending. Click: http://update-4386.xyz/login EXCLUSIVE!!! PASSWORD!!! ACT NOW! 48 hours,Phishing,13,110,1,True
phish_65,Security Alert,support@paypal.com,IRS Notice: Tax refund pending. Click: http://rry.account-3651.ml/login Free  Limited  Account  Confirm ,Phishing,11,104,1,True
safe_219,Project Update,info@business.com,"Hi, Here's the report you requested. Let me know if you need changes.",Safe,13,69,0,False
safe_151,Monthly Report,manager@office.com,"Welcome to our service! Here's how to get started.

Best regards,
Sarah Smith
Coordinator

Reference: order-709",Safe,16,111,0,False
phish_258,Notice,admin@amazon.com,Exclusive offer! Limited time: http://uzz.secure-5934.tk/login Prize  Suspended  Verify  Update  PASSWORD!!! ACT NOW! immediately,Phishing,13,129,1,True
safe_432,Invoice,support@legit.com,"Welcome to our service! Here's how to get started.

Best regards,
John Doe
Coordinator

Reference: update-457",Safe,16,109,0,True
safe_477,Order Confirmation,manager@office.com,"Payment receipt for your recent transaction of $239.

Best regards,
Sarah Smith
Director",Safe,13,88,0,False
phish_383,Important,security@bank.com,URGENT: Your account has been compromised. Click here to verify: http://jss.secure-7094.ga/login LIMITED TIME!!! LIMITED!!! Bank  PASSWORD!!!,Phishing,16,141,1,True
safe_454,Meeting Invitation,support@legit.com,"Thank you for your purchase! Your invoice is attached.

Best regards,
John Doe
Manager",Safe,14,86,0,False
safe_490,Invoice,team@work.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Reference: invoice-935",Safe,13,95,0,False
phish_315,Important,admin@amazon.com,Amazon: Order confirmation needed. Verify: http://verify-2263.ml/login Free  CONGRATULATIONS!!! Verify  Update  ACT NOW! immediately,Phishing,13,132,1,True
safe_429,Team Update,team@work.com,"Payment receipt for your recent transaction of $459.

Best regards,
Emily Davis
Team Lead",Safe,14,89,0,False
safe_231,Welcome,noreply@service.com,"Hi, Here's the report you requested. Let me know if you need changes.

Best regards,
John Doe
Team Lead",Safe,19,103,0,False
phish_133,Security Alert,noreply@irs.gov,IRS Notice: Tax refund pending. Click: http://verify-4360.ml/login Password  LIMITED!!! Security  ACT NOW! immediately,Phishing,13,118,1,True
phish_86,URGENT,service@apple.com,Your Apple ID has been locked. Unlock: http://gth.bank-6458.top/login UPDATE!!! REFUND!!! Suspended ,Phishing,11,100,1,True
phish_445,Action Required,help@microsoft.com,PayPal: Your account limited. Resolve: http://secure-6880.ga/login Limited time  WINNER!!! ACT NOW! 24 hours,Phishing,13,108,1,False
phish_297,Action Required,admin@amazon.com,Exclusive offer! Limited time: http://qrv.bank-6604.ml/login ACCOUNT!!! EXCLUSIVE!!! UPDATE!!! Refund  SECURITY!!! ACT NOW! immediately,Phishing,13,135,1,True
phish_344,Action Required,security@bank.com,Security Alert: Your password needs reset. Visit: http://ndv.bank-6711.top/login Verify  CONGRATULATIONS!!! Click  ACT NOW! 48 hours,Phishing,15,132,1,True
phish_314,Security Alert,noreply@irs.gov,Amazon: Order confirmation needed. Verify: http://pbk.bank-2484.xyz/login REFUND!!! Prize  Winner  FREE!!! VERIFY!!! LIMITED TIME!!! ACT NOW! immediately,Phishing,16,153,1,True
safe_178,Team Update,team@work.com,"Thank you for your purchase! Your invoice is attached.

Best regards,
John Doe
Team Lead",Safe,15,88,0,False
safe_188,Newsletter,manager@office.com,Project update: We're ahead of schedule!,Safe,6,40,0,True
phish_312,Notice,help@microsoft.com,Microsoft: Security update required. Download: http://fck.bank-3095.ga/login Free  Payment  Password  ACT NOW! 24 hours,Phishing,13,119,1,True
phish_15,URGENT,service@apple.com,Microsoft: Security update required. Download: http://verify-1467.xyz/login Update  PAYMENT!!! Security  Limited time  Click  Winner ,Phishing,13,133,1,True
safe_259,Newsletter,noreply@service.com,"Your profile has been updated successfully.

Best regards,
John Doe
Manager",Safe,11,75,0,True
safe_285,Project Update,john@company.com,"Your password was successfully changed. If this wasn't you, contact support.

Reference: update-369",Safe,13,99,0,True
safe_428,Newsletter,john@company.com,"Your profile has been updated successfully.

Reference: balance-732",Safe,8,67,0,True
phish_191,Important,service@apple.com,Your bank account requires verification: http://secure-9179.ga/login Password  Free  Suspended  ACT NOW! immediately,Phishing,12,116,1,True
safe_367,Project Update,support@legit.com,"New comment on your document: Approved

Best regards,
Sarah Smith
Manager

Reference: subscription-121",Safe,13,102,0,False
phish_453,Notice,security@bank.com,FedEx: Package delivery failed. Track: http://rst.account-5252.xyz/login Password  Urgent  REFUND!!! Bank  ACT NOW! 24 hours,Phishing,14,124,1,True
safe_23,Invoice,team@work.com,"Your subscription has been renewed for another month.

Reference: meeting-680",Safe,10,77,0,False
safe_380,Invoice,info@business.com,"Project update: We're ahead of schedule!

Reference: status-315",Safe,8,63,0,True
phish_455,Notice,support@paypal.com,Congratulations! You won a prize. Claim now: http://account-2325.ml/login Update  BANK!!! Account  ACT NOW! immediately,Phishing,14,119,1,True
phish_269,Important,support@paypal.com,Exclusive offer! Limited time: http://bank-6819.tk/login SECURITY!!! Suspended  URGENT!!! ACT NOW! 48 hours,Phishing,12,107,1,True
phish_405,URGENT,help@microsoft.com,Microsoft: Security update required. Download: http://gau.secure-8319.ga/login REFUND!!! Update  Suspended  Congratulations  Winner ,Phishing,11,132,1,True
phish_17,Important,admin@amazon.com,Your Netflix subscription expired. Renew: http://dbg.verify-7663.ml/login Bank  CLICK!!!,Phishing,8,88,1,True
phish_132,Important,help@microsoft.com,Your Netflix subscription expired. Renew: http://fgu.secure-7410.ga/login FREE!!! LIMITED!!! Update  URGENT!!! ACCOUNT!!! LIMITED TIME!!!,Phishing,13,137,1,True
phish_394,Important,security@bank.com,Your payment failed. Please update payment method: http://vdd.account-6814.top/login Congratulations  Limited time  PASSWORD!!! ACT NOW! 48 hours,Phishing,16,145,1,True
phish_319,Security Alert,support@paypal.com,FedEx: Package delivery failed. Track: http://verify-4075.top/login ACCOUNT!!! Suspended  Password  Urgent  SECURITY!!! Update ,Phishing,12,127,1,True
phish_49,Important,help@microsoft.com,Congratulations! You won a prize. Claim now: http://verify-7777.ml/login Password  CONGRATULATIONS!!! EXCLUSIVE!!! Security  ACT NOW! 48 hours,Phishing,16,142,1,True
safe_175,Monthly Report,john@company.com,"Weekly status report is ready for review.

Best regards,
Emily Davis
Director

Reference: invoice-308",Safe,14,101,0,False
safe_479,Order Confirmation,john@company.com,Thank you for your purchase! Your invoice is attached.,Safe,9,54,0,False
safe_461,Order Confirmation,info@business.com,"Hi, Here's the report you requested. Let me know if you need changes.

Best regards,
John Doe
Director",Safe,18,102,0,False
safe_277,Meeting Invitation,support@legit.com,Your profile has been updated successfully.,Safe,6,43,0,True
phish_459,Notice,support@paypal.com,Your bank account requires verification: http://pib.secure-9238.xyz/login Click  Verify ,Phishing,8,88,1,True
safe_314,Invoice,info@business.com,Weekly status report is ready for review.,Safe,7,41,0,False
phish_74,Important,security@bank.com,Congratulations! You won a prize. Claim now: http://update-1227.ga/login Payment  CONGRATULATIONS!!! Winner  Exclusive  REFUND!!! ACT NOW! immediately,Phishing,16,150,1,True
phish_497,Important,noreply@irs.gov,Account suspended. Reactivate now: http://wey.secure-8090.top/login VERIFY!!! Congratulations  Alert  ACT NOW! immediately,Phishing,11,122,1,True
safe_215,Invoice,team@work.com,Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.,Safe,11,71,0,False
safe_49,Project Update,support@legit.com,"Your order #61829 has been shipped. Tracking number: TWSRM9EQGD

Best regards,
John Doe
Coordinator

Reference: profile-868",Safe,16,123,0,False
safe_445,Invoice,info@business.com,"Payment receipt for your recent transaction of $208.

Best regards,
Emily Davis
Coordinator

Reference: meeting-806",Safe,15,115,0,False
safe_120,Monthly Report,john@company.com,"Hi, Here's the report you requested. Let me know if you need changes.",Safe,13,69,0,False
phish_48,URGENT,support@paypal.com,Security Alert: Your password needs reset. Visit: http://verify-4064.ga/login Password  PRIZE!!! ACCOUNT!!! LIMITED TIME!!! WINNER!!! Security  ACT NOW! 48 hours,Phishing,19,161,1,True
phish_39,Notice,noreply@irs.gov,IRS Notice: Tax refund pending. Click: http://pck.update-6029.ga/login PASSWORD!!! Suspended  Congratulations  PAYMENT!!! ACT NOW! 48 hours,Phishing,15,139,1,True
phish_202,Important,help@microsoft.com,"Dear customer, we noticed unusual activity. Please update your info: http://mvd.bank-8368.top/login Account  BANK!!! Prize  PAYMENT!!! Winner ",Phishing,16,142,1,True
safe_193,Order Confirmation,noreply@service.com,"Hi, Here's the report you requested. Let me know if you need changes.",Safe,13,69,0,False
safe_52,Order Confirmation,team@work.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Reference: update-344",Safe,13,94,0,True
safe_248,Team Update,info@business.com,"Welcome to our service! Here's how to get started.

Reference: status-350",Safe,11,73,0,False
safe_297,Newsletter,noreply@service.com,"Welcome to our service! Here's how to get started.

Best regards,
Emily Davis
Coordinator",Safe,14,89,0,False
phish_485,Action Required,service@apple.com,Your bank account requires verification: http://verify-9262.tk/login Winner  EXCLUSIVE!!! PRIZE!!! ACT NOW! 24 hours,Phishing,13,116,1,True
phish_175,Action Required,noreply@irs.gov,IRS Notice: Tax refund pending. Click: http://wps.update-4882.xyz/login Winner  LIMITED TIME!!! Update  ACT NOW! 24 hours,Phishing,15,121,1,True
safe_147,Newsletter,manager@office.com,"Payment receipt for your recent transaction of $416.

Reference: invoice-754",Safe,10,76,0,False
phish_92,Action Required,noreply@irs.gov,Congratulations! You won a prize. Claim now: http://jpr.verify-4720.ga/login Bank  PRIZE!!! CLICK!!! CONGRATULATIONS!!! ACT NOW! immediately,Phishing,15,140,1,True
safe_302,Project Update,john@company.com,"Team meeting notes from today's discussion.

Best regards,
Mike Johnson
Coordinator

Reference: subscription-680",Safe,13,112,0,False
phish_272,Action Required,help@microsoft.com,"Dear customer, we noticed unusual activity. Please update your info: http://ykn.secure-8470.tk/login EXCLUSIVE!!! Urgent  Winner  Security ",Phishing,15,139,1,True
phish_192,Notice,help@microsoft.com,Exclusive offer! Limited time: http://fmn.update-8449.ga/login Congratulations  Password  LIMITED TIME!!!,Phishing,9,105,1,True
safe_369,Project Update,info@business.com,Thank you for your purchase! Your invoice is attached.,Safe,9,54,0,False
safe_172,Team Update,noreply@service.com,"Welcome to our service! Here's how to get started.

Best regards,
John Doe
Team Lead",Safe,15,84,0,False
safe_59,Invoice,noreply@service.com,"Team meeting notes from today's discussion.

Reference: review-632",Safe,8,66,0,False
phish_366,Important,admin@amazon.com,PayPal: Your account limited. Resolve: http://vhc.verify-1617.tk/login CONGRATULATIONS!!! VERIFY!!! Account ,Phishing,9,108,1,True
phish_107,Action Required,help@microsoft.com,URGENT: Your account has been compromised. Click here to verify: http://account-6952.top/login Congratulations  BANK!!! EXCLUSIVE!!! Alert  Password  Winner ,Phishing,17,157,1,True
phish_408,URGENT,admin@amazon.com,Your Apple ID has been locked. Unlock: http://vsz.bank-5838.top/login Payment  PASSWORD!!! Bank  Confirm  FREE!!! VERIFY!!! ACT NOW! immediately,Phishing,17,144,1,True
phish_363,URGENT,admin@amazon.com,Congratulations! You won a prize. Claim now: http://gtr.verify-4050.ga/login Free  Security  Congratulations  ACT NOW! immediately,Phishing,14,130,1,True
phish_424,URGENT,security@bank.com,Amazon: Order confirmation needed. Verify: http://qev.update-4803.ml/login CONGRATULATIONS!!! Suspended  UPDATE!!! Account  FREE!!! EXCLUSIVE!!! ACT NOW! 48 hours,Phishing,16,162,1,True
safe_158,Invoice,john@company.com,"Weekly status report is ready for review.

Reference: review-580",Safe,9,64,0,False
safe_418,Meeting Invitation,manager@office.com,"Your order #67465 has been shipped. Tracking number: 622XHXCO5O

Best regards,
Sarah Smith
Manager

Reference: balance-315",Safe,16,122,0,False
safe_28,Invoice,info@business.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Best regards,
Emily Davis
Director

Reference: balance-827",Safe,18,131,0,False
safe_264,Order Confirmation,support@legit.com,Thank you for your purchase! Your invoice is attached.,Safe,9,54,0,False
safe_318,Invoice,support@legit.com,"Thank you for your purchase! Your invoice is attached.

Reference: invoice-250",Safe,11,78,0,False
safe_22,Team Update,support@legit.com,Weekly status report is ready for review.,Safe,7,41,0,False
phish_472,Security Alert,noreply@irs.gov,Congratulations! You won a prize. Claim now: http://account-3966.tk/login Suspended  Security  REFUND!!! ACCOUNT!!!,Phishing,12,115,1,True
safe_307,Welcome,manager@office.com,"Monthly newsletter: Check out our latest updates and features.

Best regards,
Emily Davis
Team Lead

Reference: meeting-269",Safe,17,123,0,True
phish_488,Action Required,help@microsoft.com,Your bank account requires verification: http://account-5365.ml/login LIMITED!!! CONFIRM!!! Prize  Suspended ,Phishing,10,109,1,True
phish_421,Action Required,noreply@irs.gov,Your Netflix subscription expired. Renew: http://verify-7956.ml/login SUSPENDED!!! PAYMENT!!! Update  PRIZE!!!,Phishing,10,110,1,True
safe_413,Welcome,team@work.com,"Team meeting notes from today's discussion.

Reference: report-133",Safe,8,66,0,False
safe_274,Monthly Report,john@company.com,"Your profile has been updated successfully.

Best regards,
Sarah Smith
Team Lead",Safe,12,80,0,True
safe_266,Order Confirmation,manager@office.com,"Your account balance is $6525

Best regards,
John Doe
Manager

Reference: review-483",Safe,12,84,0,False
safe_41,Invoice,support@legit.com,"Your account balance is $5937

Best regards,
Sarah Smith
Team Lead",Safe,11,66,0,False
safe_233,Monthly Report,support@legit.com,Your account balance is $6490,Safe,5,29,0,False
phish_401,Important,help@microsoft.com,Your Netflix subscription expired. Renew: http://update-1616.ml/login Free  ACCOUNT!!! Prize  ACT NOW! 24 hours,Phishing,13,111,1,True
phish_174,Notice,service@apple.com,"Dear customer, we noticed unusual activity. Please update your info: http://update-2002.xyz/login Limited  Password  VERIFY!!! UPDATE!!! ACT NOW! 48 hours",Phishing,19,154,1,True
safe_372,Order Confirmation,noreply@service.com,"Hi, Here's the report you requested. Let me know if you need changes.

Reference: comment-597",Safe,15,93,0,False
safe_371,Monthly Report,john@company.com,"Team meeting notes from today's discussion.

Best regards,
Sarah Smith
Manager",Safe,11,78,0,False
safe_27,Welcome,manager@office.com,"Thank you for your purchase! Your invoice is attached.

Best regards,
Emily Davis
Coordinator

Reference: comment-751",Safe,16,117,0,False
safe_279,Invoice,john@company.com,"Your account balance is $2462

Reference: balance-326",Safe,7,53,0,False
safe_250,Welcome,noreply@service.com,"Your subscription has been renewed for another month.

Reference: receipt-407",Safe,10,77,0,False
safe_214,Monthly Report,info@business.com,Payment receipt for your recent transaction of $451.,Safe,8,52,0,False
safe_280,Project Update,john@company.com,Welcome to our service! Here's how to get started.,Safe,9,50,0,False
phish_403,URGENT,service@apple.com,Exclusive offer! Limited time: http://bank-7500.ml/login Security  UPDATE!!! Congratulations  Winner ,Phishing,9,101,1,True
safe_14,Project Update,john@company.com,"Your account balance is $6743

Best regards,
Emily Davis
Director",Safe,10,65,0,False
phish_183,URGENT,service@apple.com,Your payment failed. Please update payment method: http://secure-9770.ga/login Verify  PASSWORD!!! URGENT!!! UPDATE!!! ACT NOW! 24 hours,Phishing,16,136,1,True
safe_135,Monthly Report,manager@office.com,"Your account balance is $6903

Reference: invoice-452",Safe,7,53,0,False
phish_400,URGENT,noreply@irs.gov,Your Netflix subscription expired. Renew: http://secure-4627.ml/login EXCLUSIVE!!! ACCOUNT!!! SECURITY!!! Free  LIMITED TIME!!! Payment ,Phishing,13,136,1,True
safe_409,Project Update,team@work.com,Your order #17312 has been shipped. Tracking number: M00NNCS7RW,Safe,9,63,0,False
phish_376,URGENT,admin@amazon.com,FedEx: Package delivery failed. Track: http://mgu.update-4498.tk/login WINNER!!! URGENT!!! ACT NOW! immediately,Phishing,11,111,1,True
safe_384,Welcome,team@work.com,"Your password was successfully changed. If this wasn't you, contact support.

Best regards,
Sarah Smith
Team Lead

Reference: comment-985",Safe,19,137,0,False
phish_456,URGENT,service@apple.com,FedEx: Package delivery failed. Track: http://mvf.update-8397.top/login Verify  Prize ,Phishing,8,86,1,True
safe_189,Newsletter,info@business.com,"New comment on your document: Looks good!

Best regards,
Sarah Smith
Director

Reference: document-569",Safe,14,102,0,False
safe_333,Order Confirmation,team@work.com,"Meeting scheduled for tomorrow at 3 PM. Please confirm your attendance.

Reference: meeting-126",Safe,13,95,0,False
phish_311,URGENT,help@microsoft.com,Your Netflix subscription expired. Renew: http://spa.update-4519.top/login FREE!!! Account  WINNER!!! Congratulations  ALERT!!! ACT NOW! 24 hours,Phishing,15,145,1,True
safe_400,Meeting Invitation,support@legit.com,"Team meeting notes from today's discussion.

Reference: receipt-821",Safe,8,67,0,False
phish_343,Important,service@apple.com,Exclusive offer! Limited time: http://mpn.bank-5587.ml/login Exclusive  CLICK!!! ACT NOW! 24 hours,Phishing,11,98,1,True
safe_397,Newsletter,support@legit.com,"Payment receipt for your recent transaction of $24.

Best regards,
Emily Davis
Coordinator

Reference: profile-648",Safe,15,114,0,False
safe_500,Meeting Invitation,noreply@service.com,Welcome to our service! Here's how to get started.,Safe,9,50,0,False
phish_142,URGENT,security@bank.com,Your Netflix subscription expired. Renew: http://update-4062.tk/login Password  REFUND!!! Exclusive  Suspended  FREE!!! VERIFY!!!,Phishing,12,129,1,True
safe_228,Project Update,john@company.com,"Welcome to our service! Here's how to get started.

Best regards,
Mike Johnson
Manager

Reference: project-796",Safe,16,110,0,False
safe_456,Project Update,john@company.com,Monthly newsletter: Check out our latest updates and features.,Safe,9,62,0,True
phish_451,Security Alert,help@microsoft.com,IRS Notice: Tax refund pending. Click: http://verify-9368.ga/login REFUND!!! Limited  CONFIRM!!! ACT NOW! 48 hours,Phishing,14,114,1,True
phish_70,URGENT,admin@amazon.com,URGENT: Your account has been compromised. Click here to verify: http://uka.bank-7302.ga/login LIMITED TIME!!! BANK!!! Password  Security  URGENT!!! ACT NOW! 24 hours,Phishing,21,166,1,True
phish_275,URGENT,security@bank.com,Security Alert: Your password needs reset. Visit: http://verify-3622.ml/login CLICK!!! Update  ACT NOW! 48 hours,Phishing,14,112,1,True
safe_89,Newsletter,info@business.com,"Welcome to our service! Here's how to get started.

Best regards,
Emily Davis
Team Lead",Safe,15,87,0,False
safe_227,Order Confirmation,john@company.com,"Your order #11689 has been shipped. Tracking number: 3V3CNXKW10

Best regards,
Emily Davis
Manager

Reference: balance-418",Safe,16,122,0,False
safe_427,Project Update,support@legit.com,"Your subscription has been renewed for another month.

Best regards,
Emily Davis
Manager",Safe,13,88,0,False
phish_447,Important,admin@amazon.com,URGENT: Your account has been compromised. Click here to verify: http://kaw.secure-7178.ml/login Bank  WINNER!!! Free ,Phishing,14,118,1,True
phish_434,Security Alert,support@paypal.com,Your payment failed. Please update payment method: http://verify-3073.tk/login LIMITED TIME!!! Verify  Winner  ACCOUNT!!! URGENT!!!,Phishing,14,131,1,True
phish_268,Notice,support@paypal.com,"Dear customer, we noticed unusual activity. Please update your info: http://ewo.update-2609.xyz/login ALERT!!! Free  Confirm  Exclusive ",Phishing,15,136,1,True
phish_239,Action Required,security@bank.com,Your Apple ID has been locked. Unlock: http://ntd.bank-5744.ml/login Free  URGENT!!! Click  WINNER!!! SECURITY!!! ACT NOW! immediately,Phishing,16,134,1,True
phish_484,Action Required,security@bank.com,Exclusive offer! Limited time: http://secure-8914.top/login CONGRATULATIONS!!! Click  Security  Free  Winner  ACT NOW! immediately,Phishing,13,130,1,True
phish_304,Security Alert,help@microsoft.com,Your payment failed. Please update payment method: http://rsa.secure-3214.ml/login ALERT!!! PRIZE!!! ACT NOW! 24 hours,Phishing,14,118,1,True
safe_58,Monthly Report,support@legit.com,"Your password was successfully changed. If this wasn't you, contact support.",Safe,11,76,0,False
phish_46,Important,support@paypal.com,IRS Notice: Tax refund pending. Click: http://secure-5450.ml/login VERIFY!!! Account  Refund  UPDATE!!! LIMITED TIME!!! ACT NOW! 24 hours,Phishing,17,137,1,True
phish_310,URGENT,support@paypal.com,Your payment failed. Please update payment method: http://bank-4045.tk/login Limited  Payment  ACT NOW! immediately,Phishing,13,115,1,True
safe_350,Monthly Report,john@company.com,Thank you for your purchase! Your invoice is attached.,Safe,9,54,0,False
phish_309,Notice,security@bank.com,Amazon: Order confirmation needed. Verify: http://kyc.verify-6189.ga/login Payment  Free ,Phishing,8,89,1,True
safe_18,Meeting Invitation,team@work.com,"Welcome to our service! Here's how to get started.

Reference: report-696",Safe,11,73,0,False
phish_341,Action Required,noreply@irs.gov,Account suspended. Reactivate now: http://secure-3806.tk/login Click  Password  PRIZE!!! ACT NOW! 24 hours,Phishing,12,106,1,True
safe_499,Project Update,john@company.com,Thank you for your purchase! Your invoice is attached.,Safe,9,54,0,False
safe_362,Monthly Report,team@work.com,"New comment on your document: Looks good!

Best regards,
Emily Davis
Director",Safe,12,77,0,False
phish_500,Security Alert,admin@amazon.com,IRS Notice: Tax refund pending. Click: http://bank-6032.xyz/login Update  VERIFY!!! PRIZE!!! LIMITED!!! Congratulations  Refund  ACT NOW! immediately,Phishing,16,149,1,True
safe_265,Project Update,manager@office.com,"Your account balance is $4262

Best regards,
Sarah Smith
Team Lead",Safe,11,66,0,False
safe_176,Team Update,support@legit.com,"Thank you for your purchase! Your invoice is attached.

Reference: review-599",Safe,11,77,0,False
safe_56,Newsletter,noreply@service.com,"Welcome to our service! Here's how to get started.

Reference: project-439",Safe,11,74,0,False
safe_170,Invoice,manager@office.com,"Payment receipt for your recent transaction of $414.

Best regards,
Mike Johnson
Team Lead

Reference: comment-609",Safe,16,114,0,False
phish_302,Important,service@apple.com,PayPal: Your account limited. Resolve: http://fdt.verify-8516.tk/login SECURITY!!! Click  Confirm ,Phishing,9,98,1,True
phish_460,Action Required,admin@amazon.com,Account suspended. Reactivate now: http://update-7242.top/login Prize  Security  Click ,Phishing,8,87,1,True
phish_75,Important,noreply@irs.gov,FedEx: Package delivery failed. Track: http://taz.bank-9708.top/login SECURITY!!! ACCOUNT!!! Verify  Congratulations  Limited time  EXCLUSIVE!!! ACT NOW! 24 hours,Phishing,17,162,1,True
safe_77,Newsletter,info@business.com,"New comment on your document: Approved

Best regards,
Mike Johnson
Team Lead

Reference: invoice-235",Safe,14,100,0,False
phish_328,Notice,service@apple.com,Security Alert: Your password needs reset. Visit: http://oil.verify-6332.tk/login VERIFY!!! Exclusive  LIMITED!!! Security  Refund  FREE!!! ACT NOW! immediately,Phishing,17,160,1,True
